Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.012165,-0.034844,-0.007763,-0.999289,-0.736261,0.721009,0.062095,0.052351,-0.014643,0.327707,-0.943214,-0.743825,0.473489,0.037039,0.009468,-0.005114,-0.128545,0.991645,-0.790056,0.601097,0.951704,quasi
1,0.008333,-0.006957,-0.024349,-0.014313,-0.999577,-0.727643,0.713031,0.060618,0.05212,-0.014535,0.327614,-0.943261,-0.743843,0.473514,0.037045,0.009595,-0.004928,-0.125916,0.991982,-0.789247,0.599164,0.951576,quasi
2,0.016667,0.000565,-0.014289,-0.018585,-0.999725,-0.719263,0.705089,0.058918,0.051982,-0.014451,0.327581,-0.943281,-0.743868,0.473522,0.037048,0.009687,-0.004791,-0.124582,0.99215,-0.788176,0.597406,0.951471,quasi
3,0.025,0.007477,-0.005547,-0.024237,-0.999663,-0.710961,0.697415,0.05764,0.051736,-0.01444,0.327449,-0.943341,-0.743879,0.473528,0.037055,0.009606,-0.004377,-0.122806,0.992375,-0.787231,0.595696,0.951426,quasi
4,0.033333,0.01221,0.001219,-0.029177,-0.999499,-0.703063,0.690214,0.05639,0.05149,-0.014297,0.327366,-0.943385,-0.743907,0.473528,0.037049,0.010277,-0.003883,-0.121481,0.992533,-0.786412,0.593879,0.95152,quasi
5,0.041667,0.016406,0.007592,-0.033569,-0.999273,-0.695378,0.683449,0.055348,0.051895,-0.013386,0.327411,-0.943361,-0.743955,0.473545,0.036928,0.010414,-0.00394,-0.120521,0.992648,-0.785369,0.592123,0.951485,quasi
6,0.05,0.021177,0.013774,-0.037062,-0.998994,-0.687959,0.676966,0.054528,0.054979,-0.009367,0.326954,-0.943393,-0.743823,0.473327,0.036511,0.010202,-0.003922,-0.119901,0.992726,-0.78451,0.590352,0.951532,quasi
7,0.058333,0.024981,0.019806,-0.04031,-0.998679,-0.681117,0.671112,0.053615,0.054541,-0.009097,0.32703,-0.943395,-0.743842,0.473347,0.036484,0.009972,-0.004377,-0.119614,0.992761,-0.783484,0.588628,0.951573,quasi
8,0.066667,0.03076,0.025467,-0.042872,-0.998282,-0.674362,0.665367,0.053247,0.054327,-0.008969,0.326867,-0.943465,-0.743875,0.473336,0.03648,0.009702,-0.003914,-0.119534,0.992775,-0.782736,0.586977,0.951597,quasi
9,0.075,0.032362,0.029171,-0.045452,-0.998016,-0.668301,0.660414,0.05255,0.054182,-0.009142,0.326749,-0.943513,-0.743919,0.4733,0.036495,0.008512,-0.004291,-0.119147,0.992831,-0.781736,0.585298,0.951599,quasi
10,0.083333,0.033353,0.031454,-0.047594,-0.997814,-0.662702,0.655986,0.051807,0.054296,-0.00947,0.326109,-0.943724,-0.743969,0.473218,0.036552,0.007737,-0.003727,-0.118671,0.992896,-0.780792,0.583493,0.951591,quasi
11,0.091667,0.033563,0.032044,-0.049547,-0.997693,-0.657595,0.651931,0.051049,0.054123,-0.009708,0.325524,-0.943933,-0.743999,0.47314,0.036605,0.006483,-0.003681,-0.118799,0.99289,-0.779599,0.581613,0.951424,quasi
12,0.1,0.033991,0.032367,-0.051193,-0.997585,-0.653063,0.648535,0.050458,0.05383,-0.009467,0.325268,-0.944041,-0.743996,0.473127,0.036612,0.005665,-0.003775,-0.118304,0.992954,-0.778578,0.579993,0.951219,quasi
13,0.108333,0.028901,0.028673,-0.051804,-0.997827,-0.648982,0.645475,0.049395,0.053448,-0.009597,0.325257,-0.944065,-0.744018,0.473129,0.036608,0.005245,-0.004203,-0.117872,0.993006,-0.777766,0.578385,0.951072,quasi
14,0.116667,0.023338,0.024655,-0.051292,-0.998107,-0.645518,0.642891,0.048309,0.053248,-0.00945,0.325161,-0.944111,-0.74403,0.47313,0.036608,0.004252,-0.004279,-0.117679,0.993033,-0.77669,0.576772,0.950826,quasi
15,0.125,0.015759,0.019914,-0.051704,-0.99834,-0.642621,0.640872,0.047232,0.052275,-0.009334,0.325429,-0.944075,-0.744029,0.473141,0.036623,0.003449,-0.004457,-0.11733,0.993077,-0.775639,0.575292,0.950543,quasi
16,0.133333,0.004896,0.014082,-0.05355,-0.998454,-0.64039,0.639245,0.046062,0.050657,-0.009367,0.325728,-0.944059,-0.743848,0.472944,0.036832,0.002917,-0.004586,-0.116931,0.993125,-0.774903,0.573721,0.950352,quasi
17,0.141667,-0.007321,0.00678,-0.059402,-0.998184,-0.638774,0.638433,0.045395,0.047587,-0.010494,0.325225,-0.94438,-0.743936,0.472854,0.037146,0.001594,-0.004646,-0.116244,0.993209,-0.773723,0.572218,0.949944,quasi
