Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.00624,-0.029074,-0.981853,-0.187299,1.6992,0.133249,0.040434,0.04753,0.096782,-0.851133,-0.513757,1.866234,0.385998,0.044786,0.011476,0.000922,-0.953874,-0.299985,1.760229,0.280734,0.949565,jog
1,0.008333,-0.00646,-0.028798,-0.981844,-0.187383,1.699234,0.13322,0.040416,0.046838,0.096727,-0.851029,-0.514004,1.866178,0.386155,0.044961,0.011704,0.001375,-0.9539,-0.299894,1.760738,0.280926,0.949573,jog
2,0.016667,-0.006704,-0.028452,-0.981829,-0.187505,1.699254,0.133178,0.040392,0.04627,0.096584,-0.85067,-0.514676,1.866158,0.386441,0.045172,0.011904,0.001857,-0.953969,-0.299662,1.761226,0.281208,0.949453,jog
3,0.025,-0.006971,-0.028077,-0.981818,-0.187609,1.699272,0.133143,0.040378,0.045526,0.096301,-0.850125,-0.515695,1.866187,0.386732,0.045401,0.013616,-0.000298,-0.954316,-0.298489,1.761657,0.280935,0.949855,jog
4,0.033333,-0.006986,-0.027957,-0.981796,-0.187742,1.699294,0.133119,0.040393,0.044099,0.096244,-0.849659,-0.516597,1.866153,0.386922,0.045697,0.014368,-0.000321,-0.954415,-0.298137,1.761993,0.28143,0.949727,jog
5,0.041667,-0.007038,-0.027766,-0.981772,-0.187893,1.699326,0.133099,0.040396,0.043417,0.097123,-0.848657,-0.518134,1.866405,0.387102,0.046038,0.01424,-0.001153,-0.954539,-0.297745,1.762392,0.282023,0.949534,jog
6,0.05,-0.007106,-0.027758,-0.981757,-0.187968,1.699361,0.133075,0.040392,0.041506,0.097392,-0.847649,-0.519888,1.86663,0.387247,0.046421,0.014009,-0.000812,-0.954662,-0.297361,1.76274,0.282704,0.949234,jog
7,0.058333,-0.007238,-0.027607,-0.981763,-0.187953,1.699394,0.133048,0.0404,0.040028,0.097744,-0.846221,-0.522259,1.867064,0.387523,0.046723,0.014034,-0.001695,-0.954874,-0.296676,1.763025,0.283349,0.949212,jog
8,0.066667,-0.00738,-0.027498,-0.981781,-0.187872,1.699422,0.133014,0.040411,0.037855,0.097848,-0.845178,-0.524087,1.867414,0.387596,0.047121,0.015258,-0.001848,-0.954966,-0.296318,1.763146,0.28437,0.949026,jog
9,0.075,-0.007492,-0.027231,-0.981824,-0.187683,1.699449,0.132969,0.04041,0.035529,0.097778,-0.844559,-0.525259,1.867707,0.387596,0.047462,0.016159,-0.002381,-0.955285,-0.295235,1.763365,0.285495,0.948898,jog
10,0.083333,-0.007505,-0.027124,-0.981876,-0.187422,1.699474,0.132935,0.040436,0.033224,0.09779,-0.844385,-0.525688,1.867955,0.387484,0.047747,0.01651,-0.002388,-0.955473,-0.294606,1.76342,0.286527,0.948822,jog
11,0.091667,-0.00754,-0.026984,-0.98192,-0.18721,1.699511,0.132907,0.040451,0.03099,0.097687,-0.844689,-0.525355,1.868068,0.387222,0.048048,0.016018,-0.002096,-0.955796,-0.293587,1.763448,0.287689,0.948735,jog
12,0.1,-0.007554,-0.02699,-0.981966,-0.186971,1.699551,0.132893,0.040475,0.029042,0.097618,-0.845369,-0.524385,1.868053,0.386891,0.04831,0.016031,-0.002112,-0.956019,-0.29286,1.763376,0.289073,0.948474,jog
13,0.108333,-0.007482,-0.027155,-0.981992,-0.186812,1.699584,0.132884,0.040494,0.026568,0.097248,-0.846322,-0.523046,1.867948,0.386526,0.048592,0.017592,-0.002445,-0.956329,-0.291752,1.76325,0.290499,0.948525,jog
14,0.116667,-0.007359,-0.027344,-0.982012,-0.186682,1.699626,0.132891,0.040513,0.024968,0.097116,-0.846855,-0.522285,1.868043,0.38628,0.048813,0.015168,-0.006088,-0.956526,-0.291188,1.763044,0.291201,0.947902,jog
15,0.125,-0.007498,-0.028563,-0.981992,-0.1866,1.699681,0.132918,0.040555,0.023438,0.097253,-0.847451,-0.521362,1.868117,0.386054,0.048937,0.01619,-0.006948,-0.956894,-0.289902,1.762914,0.292437,0.947951,jog
16,0.133333,-0.007369,-0.029454,-0.981993,-0.186461,1.699741,0.132952,0.040564,0.021653,0.097008,-0.848227,-0.520222,1.868065,0.385866,0.049003,0.016624,-0.005847,-0.957392,-0.288255,1.762608,0.294372,0.948138,jog
17,0.141667,-0.007238,-0.030173,-0.981947,-0.186594,1.699802,0.133022,0.040565,0.020181,0.096591,-0.848973,-0.519141,1.868013,0.385717,0.049065,0.017971,-0.006052,-0.957555,-0.287626,1.76257,0.296076,0.948406,jog
18,0.15,-0.007196,-0.031203,-0.981878,-0.186788,1.699873,0.133128,0.040583,0.019392,0.097186,-0.849713,-0.517849,1.868072,0.385604,0.049015,0.01831,-0.007376,-0.957421,-0.288018,1.762391,0.297162,0.948151,jog
19,0.158333,-0.007196,-0.032441,-0.981805,-0.18696,1.699959,0.133264,0.040606,0.018973,0.097269,-0.850304,-0.516877,1.868097,0.385527,0.048965,0.018646,-0.007923,-0.957328,-0.288292,1.762374,0.298856,0.947858,jog
20,0.166667,-0.007125,-0.034146,-0.981724,-0.187089,1.700059,0.133452,0.040666,0.018641,0.097078,-0.850692,-0.516286,1.868084,0.385505,0.048922,0.021486,-0.007515,-0.957323,-0.288121,1.762048,0.300403,0.948118,jog
21,0.175,-0.007055,-0.03567,-0.981609,-0.187405,1.700158,0.133633,0.0407,0.01804,0.096933,-0.850885,-0.516017,1.868113,0.385515,0.048931,0.022253,-0.008232,-0.9573,-0.288121,1.761779,0.301832,0.948323,jog
